subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-gm-20,2002-08-09,2009-05-12,6.76,Lesser Bushbaby,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,42,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-21,1999-03-05,2007-02-15,7.94,Lesser Bushbaby,Male,Mixed,Inside,Chow,Eosinophils-Abs,2,,,,90,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-23,2003-02-22,2008-01-17,4.90,Lesser Bushbaby,Male,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-9,1993-05-30,2001-03-01,7.76,Lesser Bushbaby,Female,Mixed,Inside,Chow,Eosinophils-Abs,1,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-1,1984-03-16,2010-05-05,26.14,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,,,,,,,,294,147,0,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-10,1989-04-20,2009-09-09,20.39,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,9,,,,,63,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-101,2010-03-20,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-102,2010-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,278,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-103,2009-03-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-104,1992-03-22,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,,,,,,,,,,,,,,,,,178,141,,0,,1200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-105,2008-07-15,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-106,2009-04-29,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,200,212,,292.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-107,2006-03-12,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,354,,297,,,,516,225,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-108,2009-07-08,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,261,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-109,2010-03-20,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,234,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-11,1990-03-22,1998-12-28,8.77,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,12,,,,154,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-111,2002-03-29,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-12,1993-03-11,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,12,37,0,152.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-13,1993-03-19,2001-06-28,8.27,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,0,76.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-14,1993-03-21,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,10,0,37.5,0,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-15,1993-05-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-16,1994-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,11,498.5,218,,,,,,516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-17,1994-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,16,0,46,136,,0,,,,0,,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-18,1994-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,79,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-19,1994-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,7,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-2,1985-04-09,2010-09-23,25.46,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,13,,,,,,,,,150,622,28.5,,,,,,,0,80,,,,0,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-20,1995-03-24,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,153,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-21,1995-05-12,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-23,1996-03-14,2020-03-13,24.00,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-25,1997-04-09,2015-01-05,17.74,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-27,1997-04-11,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,180,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-28,1997-04-13,2020-04-02,22.97,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,8,,,,,,0,66,,0,,,46,,129,,118,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-29,2000-03-17,2019-01-08,18.81,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,7,,0,0,,,72,,0,,,,69,,490,,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-3,1987-03-19,2004-08-16,17.41,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,14,,,,,,,245,0,0,,,,0,,,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-30,2000-03-22,2004-09-27,4.51,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-31,2000-03-26,2006-04-14,6.05,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-32,2004-03-18,2011-12-22,7.76,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-33,2004-03-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,57,,,0,0,,,105,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-34,2004-03-26,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,0,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-35,2005-03-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,72,,,60,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-36,2005-03-22,2019-04-16,14.07,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,5,,0,0,,0,,62,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-37,2005-03-22,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,0,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-38,2005-04-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,,0,0,,74,,109,,142.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-39,2001-03-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,,0,,75,,238,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-4,1987-04-15,2010-11-17,23.59,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,7,,,,,,,220,0,,,,,,,,0,52,,0,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-40,2005-06-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,0,,,621,,57,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-41,2005-06-22,2007-06-16,1.98,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-42,2006-04-08,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,0,,0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-43,2006-04-22,2020-10-15,14.48,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-44,2007-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-45,2007-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-46,2007-04-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,3,0,,,0,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-48,2008-05-01,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,0,,,279,,,264,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-49,2008-05-01,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,88,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-5,1988-04-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,16,,,,,,0,0,35,,,,,,49,,0,0,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-50,1983-06-03,2001-06-06,18.01,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-51,1984-05-30,1996-09-05,12.27,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,,,146,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-52,1984-05-30,1998-07-15,14.13,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,,0,,31,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-53,1985-03-20,2017-10-21,32.59,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,,,,90,252,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-55,1987-03-23,2010-10-17,23.57,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,9,,,,,,,456,148,,,,0,,,,50,,0,,,40,132,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-56,1987-06-28,2004-08-20,17.14,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,13,,,,,,0,,0,364,,0,,,,0,,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-58,1989-03-08,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,12,,,,,0,,84,,,,,,,47,0,0,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-59,1989-03-10,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,0,,,,,,,,240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-6,1989-03-15,2015-06-09,26.24,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,17,,,,,630,0,108,,,,,,,384,88,,0,,,0,,63,,,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-60,1989-06-07,2004-09-13,15.27,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,9,,,,111,,108,15,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-61,1990-03-22,1996-12-23,6.75,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,9,,,,212,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-62,1990-04-16,2003-11-23,13.60,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,,208,0,0,,,,,,,232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-65,1991-05-13,2015-10-05,24.40,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,178,82,,,,,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-66,1991-05-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,12,,0,468,0,,,0,,,,93,,0,,0,80,,,130,,0,,,,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-67,1992-04-06,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,7,,53,37,0,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-68,1993-03-17,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,15,150,100,,,,,,,64,64,0,0,0,,0,171,320,,360,,140,,120,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-69,1993-03-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,160,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-7,1989-03-15,2006-12-11,17.74,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,658,0,75,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-70,1993-03-21,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,10,0,0,,,,,,,,0,0,0,,0,,,0,249,,,96,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-71,1994-03-19,2008-10-23,14.59,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,11,0,106,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-72,1994-03-23,2018-12-29,24.77,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,11,104,37,,196,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-73,1994-05-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,69,192.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-74,1994-05-10,1999-10-14,5.43,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-75,1995-03-16,2017-06-08,22.23,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-76,1995-03-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,15,292.5,,129,,,,450,,0,212,,0,,486,,,,130,,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-77,1995-06-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-78,1996-03-17,2003-09-01,7.46,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-8,1989-03-15,2016-05-19,27.18,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,6,,,,,,54,24.5,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-81,1996-05-29,2002-09-13,6.29,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-82,1997-04-09,2015-12-21,18.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-83,1997-04-09,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-85,2000-03-26,2013-09-30,13.51,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-86,2002-03-29,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,89,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-87,2003-04-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-89,2004-03-28,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,6,0,,,65,,184,,,159,,,,,0,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-9,1989-04-20,2003-03-11,13.89,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,300,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-90,2004-05-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,0,,,,,360,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-92,1999-07-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,,,,,,,0,,0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-93,2000-03-25,2011-10-07,11.54,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,,65,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-94,2002-05-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,,,,0,,47,,34,,,,144,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-95,2005-03-18,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,0,,,64,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-96,1983-05-16,2016-01-29,32.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,74,,216,,336,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-97,2006-04-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,0,,,516,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-98,2006-05-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,0,,,192,0,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-99,2007-05-30,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,0,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
