subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-gm-23,2003-02-22,2008-01-17,4.90,Lesser Bushbaby,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-9,1993-05-30,2001-03-01,7.76,Lesser Bushbaby,Female,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-1,1984-03-16,2010-05-05,26.14,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,,,,,,,245,172,0,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-10,1989-04-20,2009-09-09,20.39,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,,63,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-101,2010-03-20,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-102,2010-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,695,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-103,2009-03-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-104,1992-03-22,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,,,,,,,,,,,,,,,,356,47,,136,,600,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-105,2008-07-15,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-106,2009-04-29,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,200,530,,308.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-107,2006-03-12,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,130.5,,396,,,,258,375,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-108,2009-07-08,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,174,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-109,2010-03-20,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,585,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-11,1990-03-22,1998-12-28,8.77,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,12,,,,151,177,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-111,2002-03-29,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,238,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-12,1993-03-11,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,12,0,76.5,204.5,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-13,1993-03-19,2001-06-28,8.27,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,330,348,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-14,1993-03-21,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,10,0,96,42,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-15,1993-05-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,0,111,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-16,1994-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,11,310,73,,,,,,86,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-17,1994-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,16,51,50,784,,240,,,,237,,420,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-18,1994-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,79,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-19,1994-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,330,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-2,1985-04-09,2010-09-23,25.46,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,13,,,,,,,,,50,0,73,,,,,,,310,320,,,,244,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-20,1995-03-24,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,114,,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-21,1995-05-12,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-23,1996-03-14,2020-03-13,24.00,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-25,1997-04-09,2015-01-05,17.74,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-27,1997-04-11,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,0,252,,180,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-28,1997-04-13,2020-04-02,22.97,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,8,,,,,,295,462,,168,,,276,,172,,177,,305,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-29,2000-03-17,2019-01-08,18.81,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,,0,510,,,288,,790,,,,138,,490,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-3,1987-03-19,2004-08-16,17.41,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,14,,,,,,,98,50,88,,,,318,,,205,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-30,2000-03-22,2004-09-27,4.51,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-31,2000-03-26,2006-04-14,6.05,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-32,2004-03-18,2011-12-22,7.76,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-33,2004-03-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,114,,,370,404,,,735,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-34,2004-03-26,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,235,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-35,2005-03-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,144,,,300,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-36,2005-03-22,2019-04-16,14.07,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,5,,268,1250,,390,,310,,,,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-37,2005-03-22,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,268,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-38,2005-04-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,,268,204,,0,,218,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-39,2001-03-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,,534,,150,,952,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-4,1987-04-15,2010-11-17,23.59,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,7,,,,,,,55,102,,,,,,,,280,312,,315,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-40,2005-06-18,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,276,,,276,,57,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-41,2005-06-22,2007-06-16,1.98,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,280.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-42,2006-04-08,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,310,,372,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-43,2006-04-22,2020-10-15,14.48,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-44,2007-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,1,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-45,2007-03-23,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,,460,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-46,2007-04-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,3,490,,,122,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-48,2008-05-01,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,648,,,372,,,264,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-49,2008-05-01,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,2,264,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-5,1988-04-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,16,,,,,,305,180,17.5,,,,,,147,,250,222,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-50,1983-06-03,2001-06-06,18.01,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-51,1984-05-30,1996-09-05,12.27,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,,73,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-52,1984-05-30,1998-07-15,14.13,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,,55,,31,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-53,1985-03-20,2017-10-21,32.59,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,,,,,45,282,,,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-55,1987-03-23,2010-10-17,23.57,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,,,,114,37,,,,180,,,,300,,549,,,160,198,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-56,1987-06-28,2004-08-20,17.14,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,13,,,,,,42,,0,0,,132,,,,66,,266,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-58,1989-03-08,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,12,,,,,116,,84,,,,,,,470,450,590,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-59,1989-03-10,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,0,,,,,,,,40,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-6,1989-03-15,2015-06-09,26.24,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,17,,,,,126,213,0,,,,,,,128,616,,260,,,497,,0,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-60,1989-06-07,2004-09-13,15.27,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,74,,108,0,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-61,1990-03-22,1996-12-23,6.75,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,9,,,,0,199,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-62,1990-04-16,2003-11-23,13.60,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,416,285,208,,,,,,,290,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-65,1991-05-13,2015-10-05,24.40,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,,,89,39.5,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-66,1991-05-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,12,,47,156,188,,,330,,,,558,,66,,436,320,,,260,,260,,,,62,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-67,1992-04-06,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,7,,0,404,0,,,,,,,,528,,123,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-68,1993-03-17,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,15,0,167.5,,,,,,,384,384,388,304,284,,664,114,0,,216,,420,,12,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-69,1993-03-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,101.5,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-7,1989-03-15,2006-12-11,17.74,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,376,0,225,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-70,1993-03-21,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,10,0,71,,,,,,,,284,264,192,,335,,,296,249,,,576,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-71,1994-03-19,2008-10-23,14.59,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,11,220.5,63,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-72,1994-03-23,2018-12-29,24.77,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,11,245.5,76,,98,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-73,1994-05-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,69,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-74,1994-05-10,1999-10-14,5.43,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,207,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-75,1995-03-16,2017-06-08,22.23,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,51,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-76,1995-03-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,15,77.5,,0,,,,135,,450,106,,357,,162,,,,325,,292,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-77,1995-06-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,80,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-78,1996-03-17,2003-09-01,7.46,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,42,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-8,1989-03-15,2016-05-19,27.18,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,6,,,,,,0,28.5,,,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-81,1996-05-29,2002-09-13,6.29,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-82,1997-04-09,2015-12-21,18.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-83,1997-04-09,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-85,2000-03-26,2013-09-30,13.51,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,1,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-86,2002-03-29,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,712,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-87,2003-04-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,134,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-89,2004-03-28,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,6,192,,,195,,138,,,212,,,,,49.4,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-9,1989-04-20,2003-03-11,13.89,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Monocytes-Abs,4,,,,,100,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-90,2004-05-04,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,62,,,,,240,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-92,1999-07-23,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,,,,,,,134,,348,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-93,2000-03-25,2011-10-07,11.54,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,,,,,,,325,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-94,2002-05-15,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,,,216,,94,,102,,,,192,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-95,2005-03-18,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,3,,255,,,320,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-96,1983-05-16,2016-01-29,32.70,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,5,,,,,,,,,,,,,,,,,,,,,,,,,204,,0,,504,,420,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-97,2006-04-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,255,,,602,416,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-98,2006-05-19,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,4,415,,,256,295,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-99,2007-05-30,,,Ringtailed Lemur,Male,Mixed,Mixed,Chow,Monocytes-Abs,2,,220,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-10,1985-08-22,2001-12-25,16.34,Slender Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-14,1990-02-26,1998-12-27,8.84,Slender Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lt-16,1991-01-23,2009-06-14,18.39,Slender Loris,Male,Mixed,Inside,Chow,Monocytes-Abs,1,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
